,id,text,created_at,user_id,followers_count,friends_count,favourites_count,retweet_count,grammartext,clean_text,user_neg_mean,user_neu_mean,user_pos_mean,user_comp_mean,user_arts_&_culture_mean,user_business_&_entrepreneurs_mean,user_celebrity_&_pop_culture_mean,user_diaries_&_daily_life_mean,user_family_mean,user_fashion_&_style_mean,user_film_tv_&_video_mean,user_fitness_&_health_mean,user_food_&_dining_mean,user_gaming_mean,user_learning_&_educational_mean,user_music_mean,user_news_&_social_concern_mean,user_other_hobbies_mean,user_relationships_mean,user_science_&_technology_mean,user_sports_mean,user_travel_&_adventure_mean,user_youth_&_student_life_mean,user_hateful_mean,user_targeted_mean,user_aggressive_mean,user_joy_mean,user_sadness_mean,user_others_mean,user_anger_mean,user_surprise_mean,user_disgust_mean,user_fear_mean,user_Kincaid_mean,user_ARI_mean,user_Coleman-Liau_mean,user_FleschReadingEase_mean,user_GunningFogIndex_mean,user_LIX_mean,user_SMOGIndex_mean,user_RIX_mean,user_DaleChallIndex_mean,user_characters_per_word_mean,user_syll_per_word_mean,user_words_per_sentence_mean,user_sentences_per_paragraph_mean,user_type_token_ratio_mean,user_characters_mean,user_syllables_mean,user_words_mean,user_wordtypes_mean,user_sentences_mean,user_paragraphs_mean,user_long_words_mean,user_complex_words_mean,user_complex_words_dc_mean,user_sentiment_mode,user_topic_mode,politeness
89,1554518952512208896,"RT @Priyans91796635: https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojay…",2022-08-02 17:26:14+00:00,1242138671475650567,183,193,6484,6,Please watch this video with 50 volume don t skip anything do like comments share ishqhojay,please watch this video with volume don t skip anything do like comments share ishqhojay,0.0,0.621,0.3790000000000001,0.7007333333333335,0.0470646211256583,0.0051236293589075,0.217580456038316,0.0961018284161885,0.0062912278808653,0.0024290003192921,0.9545918265978496,0.0046803023666143,0.0025510697315136,0.0047599491973718,0.0040007005445659,0.0293237888254225,0.1807774340113004,0.0136122221437593,0.00823859507218,0.0044362116294602,0.0531017283598581,0.0033805511115739,0.0030732546312113,0.0037560914816264,0.0010037660453817,0.001098744061194,0.1083895680805047,0.0023722951998934,0.8806528290112813,0.0012230130222936,0.0033036520549406,0.0019455944964041,0.0021130623140682,7.490107448107448,10.042413186813189,12.248510349499393,67.72267032967038,11.33343101343102,34.11135531135531,10.745966692414838,2.8666666666666667,10.700461318681324,5.110915750915751,1.4667887667887665,14.8,1.0,1.0,75.53333333333333,21.666666666666668,14.8,14.8,1.0,1.0,2.8666666666666667,2.0,5.933333333333334,positive,6.0,0.82346725
90,1554523026796204032,"RT @Priyans91796635: https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojay…",2022-08-02 17:42:25+00:00,941222657093124096,181,414,20080,6,Please watch this video with 50 volume don t skip anything do like comments share ishqhojay,please watch this video with volume don t skip anything do like comments share ishqhojay,0.0,0.611,0.389,0.7184,0.0509109292179346,0.0050462014041841,0.1001357957720756,0.1091434955596923,0.00675496365875,0.0019435220165178,0.961194396018982,0.0040964814834296,0.0021693779854103,0.0043815653771162,0.0044116210192441,0.0123341549187898,0.2129550948739051,0.0146238459274172,0.0080969100818037,0.0044177256058901,0.0083491983823478,0.0030757519416511,0.0032215903047472,0.0037028240833982,0.0010273333649189,0.0010854156554759,0.0753490813076496,0.0027018639957532,0.9134660959243774,0.0011896529467776,0.0030461341375485,0.0020114363869652,0.002235762309283,6.780000000000001,9.149,11.037980566666668,73.17000000000003,11.333333333333336,35.0,10.745966692414834,3.0,10.6965,4.9,1.4,15.0,1.0,1.0,73.5,21.0,15.0,15.0,1.0,1.0,3.0,2.0,6.0,positive,6.0,0.82346725
91,1554523308003315713,"RT @Priyans91796635: https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like comments share

#ishqhoja…",2022-08-02 17:43:32+00:00,941222657093124096,181,414,20080,4,Please watch this video with 50 volume don t skip anything do like comments share ishqhoja,please watch this video with volume don t skip anything do like comments share ishqhoja,0.0,0.611,0.389,0.7184,0.0509109292179346,0.0050462014041841,0.1001357957720756,0.1091434955596923,0.00675496365875,0.0019435220165178,0.961194396018982,0.0040964814834296,0.0021693779854103,0.0043815653771162,0.0044116210192441,0.0123341549187898,0.2129550948739051,0.0146238459274172,0.0080969100818037,0.0044177256058901,0.0083491983823478,0.0030757519416511,0.0032215903047472,0.0037028240833982,0.0010273333649189,0.0010854156554759,0.0753490813076496,0.0027018639957532,0.9134660959243774,0.0011896529467776,0.0030461341375485,0.0020114363869652,0.002235762309283,6.780000000000001,9.149,11.037980566666668,73.17000000000003,11.333333333333336,35.0,10.745966692414834,3.0,10.6965,4.9,1.4,15.0,1.0,1.0,73.5,21.0,15.0,15.0,1.0,1.0,3.0,2.0,6.0,positive,6.0,0.8224319
92,1554523893548957698,"RT @Priyans91796635: https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojay…",2022-08-02 17:45:52+00:00,756095201182158848,25,84,3169,6,Please watch this video with 50 volume don t skip anything do like comments share ishqhojay,please watch this video with volume don t skip anything do like comments share ishqhojay,0.0,0.611,0.389,0.7184,0.0505785308778286,0.0051686284132301,0.0968104153871536,0.1073251590132713,0.0066421665251255,0.001896662870422,0.9594194293022156,0.0040487446822226,0.0021643878426402,0.004241419956088,0.0043820682913064,0.0120965847745537,0.2217195332050323,0.0146564906463027,0.0078770276159048,0.0043866829946637,0.0081768427044153,0.0030079716816544,0.0031294387299567,0.0037474260528191,0.0010379003836812,0.0010605526023627,0.0808791145682334,0.0027027567848563,0.9078317880630492,0.0012057157000526,0.0031209916342049,0.0020100667607039,0.0022496075835078,6.780000000000001,9.306,11.2339756,73.17000000000003,11.333333333333336,35.0,10.745966692414834,3.0,10.6965,4.933333333333334,1.4,15.0,1.0,1.0,74.0,21.0,15.0,15.0,1.0,1.0,3.0,2.0,6.0,positive,6.0,0.82346725
93,1554528341361045504,"RT @Priyans91796635: https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojay…",2022-08-02 18:03:32+00:00,1445078539645046788,128,70,5607,6,Please watch this video with 50 volume don t skip anything do like comments share ishqhojay,please watch this video with volume don t skip anything do like comments share ishqhojay,0.0,0.621,0.3790000000000001,0.7007333333333335,0.0470646211256583,0.0051236293589075,0.217580456038316,0.0961018284161885,0.0062912278808653,0.0024290003192921,0.9545918265978496,0.0046803023666143,0.0025510697315136,0.0047599491973718,0.0040007005445659,0.0293237888254225,0.1807774340113004,0.0136122221437593,0.00823859507218,0.0044362116294602,0.0531017283598581,0.0033805511115739,0.0030732546312113,0.0037560914816264,0.0010037660453817,0.001098744061194,0.1083895680805047,0.0023722951998934,0.8806528290112813,0.0012230130222936,0.0033036520549406,0.0019455944964041,0.0021130623140682,7.490107448107448,10.042413186813189,12.24851034949939,67.72267032967038,11.33343101343102,34.11135531135531,10.745966692414838,2.8666666666666667,10.700461318681318,5.110915750915751,1.466788766788767,14.8,1.0,1.0,75.53333333333333,21.666666666666668,14.8,14.8,1.0,1.0,2.8666666666666667,2.0,5.933333333333334,positive,6.0,0.82346725
94,1554528501054984192,"RT @Priyans91796635: https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like comments share

#ishqhoja…",2022-08-02 18:04:11+00:00,1445078539645046788,128,70,5607,4,Please watch this video with 50 volume don t skip anything do like comments share ishqhoja,please watch this video with volume don t skip anything do like comments share ishqhoja,0.0,0.621,0.3790000000000001,0.7007333333333335,0.0470646211256583,0.0051236293589075,0.217580456038316,0.0961018284161885,0.0062912278808653,0.0024290003192921,0.9545918265978496,0.0046803023666143,0.0025510697315136,0.0047599491973718,0.0040007005445659,0.0293237888254225,0.1807774340113004,0.0136122221437593,0.00823859507218,0.0044362116294602,0.0531017283598581,0.0033805511115739,0.0030732546312113,0.0037560914816264,0.0010037660453817,0.001098744061194,0.1083895680805047,0.0023722951998934,0.8806528290112813,0.0012230130222936,0.0033036520549406,0.0019455944964041,0.0021130623140682,7.490107448107448,10.042413186813189,12.24851034949939,67.72267032967038,11.33343101343102,34.11135531135531,10.745966692414838,2.8666666666666667,10.700461318681318,5.110915750915751,1.466788766788767,14.8,1.0,1.0,75.53333333333333,21.666666666666668,14.8,14.8,1.0,1.0,2.8666666666666667,2.0,5.933333333333334,positive,6.0,0.8224319
95,1554528511461040128,"RT @Priyans91796635: https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojay…",2022-08-02 18:04:13+00:00,1445078539645046788,128,70,5607,4,Please watch this video with 50 volume don t skip anything do like comments share ishqhojay,please watch this video with volume don t skip anything do like comments share ishqhojay,0.0,0.621,0.3790000000000001,0.7007333333333335,0.0470646211256583,0.0051236293589075,0.217580456038316,0.0961018284161885,0.0062912278808653,0.0024290003192921,0.9545918265978496,0.0046803023666143,0.0025510697315136,0.0047599491973718,0.0040007005445659,0.0293237888254225,0.1807774340113004,0.0136122221437593,0.00823859507218,0.0044362116294602,0.0531017283598581,0.0033805511115739,0.0030732546312113,0.0037560914816264,0.0010037660453817,0.001098744061194,0.1083895680805047,0.0023722951998934,0.8806528290112813,0.0012230130222936,0.0033036520549406,0.0019455944964041,0.0021130623140682,7.490107448107448,10.042413186813189,12.24851034949939,67.72267032967038,11.33343101343102,34.11135531135531,10.745966692414838,2.8666666666666667,10.700461318681318,5.110915750915751,1.466788766788767,14.8,1.0,1.0,75.53333333333333,21.666666666666668,14.8,14.8,1.0,1.0,2.8666666666666667,2.0,5.933333333333334,positive,6.0,0.82346725
96,1554528516636823552,"RT @Priyans91796635: https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojay…",2022-08-02 18:04:14+00:00,1445078539645046788,128,70,5607,3,Please watch this video with 50 volume don t skip anything do like comments share ishqhojay,please watch this video with volume don t skip anything do like comments share ishqhojay,0.0,0.621,0.3790000000000001,0.7007333333333335,0.0470646211256583,0.0051236293589075,0.217580456038316,0.0961018284161885,0.0062912278808653,0.0024290003192921,0.9545918265978496,0.0046803023666143,0.0025510697315136,0.0047599491973718,0.0040007005445659,0.0293237888254225,0.1807774340113004,0.0136122221437593,0.00823859507218,0.0044362116294602,0.0531017283598581,0.0033805511115739,0.0030732546312113,0.0037560914816264,0.0010037660453817,0.001098744061194,0.1083895680805047,0.0023722951998934,0.8806528290112813,0.0012230130222936,0.0033036520549406,0.0019455944964041,0.0021130623140682,7.490107448107448,10.042413186813189,12.24851034949939,67.72267032967038,11.33343101343102,34.11135531135531,10.745966692414838,2.8666666666666667,10.700461318681318,5.110915750915751,1.466788766788767,14.8,1.0,1.0,75.53333333333333,21.666666666666668,14.8,14.8,1.0,1.0,2.8666666666666667,2.0,5.933333333333334,positive,6.0,0.82346725
97,1554528527231623168,"RT @Priyans91796635: https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojay…",2022-08-02 18:04:17+00:00,1445078539645046788,128,70,5607,4,Please watch this video with 50 volume don t skip anything do like comments share ishqhojay,please watch this video with volume don t skip anything do like comments share ishqhojay,0.0,0.621,0.3790000000000001,0.7007333333333335,0.0470646211256583,0.0051236293589075,0.217580456038316,0.0961018284161885,0.0062912278808653,0.0024290003192921,0.9545918265978496,0.0046803023666143,0.0025510697315136,0.0047599491973718,0.0040007005445659,0.0293237888254225,0.1807774340113004,0.0136122221437593,0.00823859507218,0.0044362116294602,0.0531017283598581,0.0033805511115739,0.0030732546312113,0.0037560914816264,0.0010037660453817,0.001098744061194,0.1083895680805047,0.0023722951998934,0.8806528290112813,0.0012230130222936,0.0033036520549406,0.0019455944964041,0.0021130623140682,7.490107448107448,10.042413186813189,12.24851034949939,67.72267032967038,11.33343101343102,34.11135531135531,10.745966692414838,2.8666666666666667,10.700461318681318,5.110915750915751,1.466788766788767,14.8,1.0,1.0,75.53333333333333,21.666666666666668,14.8,14.8,1.0,1.0,2.8666666666666667,2.0,5.933333333333334,positive,6.0,0.82346725
98,1554528547154567168,"RT @Priyans91796635: https://t.co/gBNqgVIzPh
Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojaye…",2022-08-02 18:04:22+00:00,1445078539645046788,128,70,5607,4,Please watch this video with 50 volume don t skip anything do like comments share ishqhojaye,please watch this video with volume don t skip anything do like comments share ishqhojaye,0.0,0.621,0.3790000000000001,0.7007333333333335,0.0470646211256583,0.0051236293589075,0.217580456038316,0.0961018284161885,0.0062912278808653,0.0024290003192921,0.9545918265978496,0.0046803023666143,0.0025510697315136,0.0047599491973718,0.0040007005445659,0.0293237888254225,0.1807774340113004,0.0136122221437593,0.00823859507218,0.0044362116294602,0.0531017283598581,0.0033805511115739,0.0030732546312113,0.0037560914816264,0.0010037660453817,0.001098744061194,0.1083895680805047,0.0023722951998934,0.8806528290112813,0.0012230130222936,0.0033036520549406,0.0019455944964041,0.0021130623140682,7.490107448107448,10.042413186813189,12.24851034949939,67.72267032967038,11.33343101343102,34.11135531135531,10.745966692414838,2.8666666666666667,10.700461318681318,5.110915750915751,1.466788766788767,14.8,1.0,1.0,75.53333333333333,21.666666666666668,14.8,14.8,1.0,1.0,2.8666666666666667,2.0,5.933333333333334,positive,6.0,0.81832397
99,1554528552221306880,"RT @Priyans91796635: #KoffeewithKaranSeason7

https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like…",2022-08-02 18:04:23+00:00,1445078539645046788,128,70,5607,2,KoffeewithKaranSeason7 Please watch this video with 50 volume don t skip anything do like,koffeewithkaranseason7 please watch this video with volume don t skip anything do like,0.0,0.621,0.3790000000000001,0.7007333333333335,0.0470646211256583,0.0051236293589075,0.217580456038316,0.0961018284161885,0.0062912278808653,0.0024290003192921,0.9545918265978496,0.0046803023666143,0.0025510697315136,0.0047599491973718,0.0040007005445659,0.0293237888254225,0.1807774340113004,0.0136122221437593,0.00823859507218,0.0044362116294602,0.0531017283598581,0.0033805511115739,0.0030732546312113,0.0037560914816264,0.0010037660453817,0.001098744061194,0.1083895680805047,0.0023722951998934,0.8806528290112813,0.0012230130222936,0.0033036520549406,0.0019455944964041,0.0021130623140682,7.490107448107448,10.042413186813189,12.24851034949939,67.72267032967038,11.33343101343102,34.11135531135531,10.745966692414838,2.8666666666666667,10.700461318681318,5.110915750915751,1.466788766788767,14.8,1.0,1.0,75.53333333333333,21.666666666666668,14.8,14.8,1.0,1.0,2.8666666666666667,2.0,5.933333333333334,positive,6.0,0.71707773
100,1554531830824439808,"RT @Priyans91796635: https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojay…",2022-08-02 18:17:24+00:00,1499680244868939776,100,115,10526,6,Please watch this video with 50 volume don t skip anything do like comments share ishqhojay,please watch this video with volume don t skip anything do like comments share ishqhojay,0.0,0.611,0.389,0.7184,0.0515524454414844,0.004974815621972,0.1012418493628501,0.1094118282198906,0.0065271911211311,0.0019344208296388,0.96302832365036,0.0040185625664889,0.0021808799356222,0.0045937026850879,0.0042175147682428,0.0120351705700159,0.1866481572389602,0.0152274994179606,0.0080139426514506,0.0044887360185384,0.0086118064820766,0.0030639982782304,0.0030166649725288,0.0039436614934905,0.0009146155799777,0.0011304221914233,0.0754282891750335,0.00250826170668,0.9136696338653564,0.0011673532659187,0.0030662471894174,0.002003075974062,0.0021571540739387,7.252000000000001,9.871200000000002,11.93955772,69.78600000000003,11.333333333333336,35.0,10.745966692414834,3.0,10.6965,5.053333333333333,1.44,15.0,1.0,1.0,75.8,21.6,15.0,15.0,1.0,1.0,3.0,2.0,6.0,positive,6.0,0.82346725
101,1554531984717729792,"RT @SonyAngel20: https://t.co/4XHO2orjBH
Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojayega #…",2022-08-02 18:18:01+00:00,1499680244868939776,100,115,10526,6,Please watch this video with 50 volume don t skip anything do like comments share ishqhojayega,please watch this video with volume don t skip anything do like comments share ishqhojayega,0.0,0.611,0.389,0.7184,0.0515524454414844,0.004974815621972,0.1012418493628501,0.1094118282198906,0.0065271911211311,0.0019344208296388,0.96302832365036,0.0040185625664889,0.0021808799356222,0.0045937026850879,0.0042175147682428,0.0120351705700159,0.1866481572389602,0.0152274994179606,0.0080139426514506,0.0044887360185384,0.0086118064820766,0.0030639982782304,0.0030166649725288,0.0039436614934905,0.0009146155799777,0.0011304221914233,0.0754282891750335,0.00250826170668,0.9136696338653564,0.0011673532659187,0.0030662471894174,0.002003075974062,0.0021571540739387,7.252000000000001,9.871200000000002,11.93955772,69.78600000000003,11.333333333333336,35.0,10.745966692414834,3.0,10.6965,5.053333333333333,1.44,15.0,1.0,1.0,75.8,21.6,15.0,15.0,1.0,1.0,3.0,2.0,6.0,positive,6.0,0.820791
102,1554532625674833920,"RT @Priyans91796635: https://t.co/gBNqgVIzPh

Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojay…",2022-08-02 18:20:34+00:00,1427504678007308295,67,93,37104,6,Please watch this video with 50 volume don t skip anything do like comments share ishqhojay,please watch this video with volume don t skip anything do like comments share ishqhojay,0.0,0.611,0.389,0.7184,0.050577874481678,0.0049489807337522,0.0998348250985145,0.1086915284395217,0.0065263485535979,0.0019049061927944,0.9617406010627748,0.003986292798072,0.0021722208242863,0.0044792519882321,0.004259830713272,0.0119125436991453,0.1944543689489364,0.0149367270991206,0.0079532392323017,0.0044209253974258,0.0088354030624032,0.0030400217045098,0.0030467432457953,0.0039128299665256,0.0009381096354724,0.0011092660815538,0.0729010440409183,0.002585224295035,0.9161210775375366,0.0011666604084894,0.0030470507685095,0.0020091847050935,0.0021697658579796,7.094666666666667,9.7456,11.782761693333333,70.91400000000002,11.333333333333336,35.0,10.745966692414834,3.0,10.6965,5.026666666666666,1.4266666666666663,15.0,1.0,1.0,75.4,21.4,15.0,15.0,1.0,1.0,3.0,2.0,6.0,positive,6.0,0.82346725
103,1554532641013383168,"RT @SonyAngel20: https://t.co/4XHO2orjBH
Please watch this video with 50% volume don't skip anything do like comments share
#ishqhojayega #…",2022-08-02 18:20:38+00:00,1427504678007308295,67,93,37104,6,Please watch this video with 50 volume don t skip anything do like comments share ishqhojayega,please watch this video with volume don t skip anything do like comments share ishqhojayega,0.0,0.611,0.389,0.7184,0.050577874481678,0.0049489807337522,0.0998348250985145,0.1086915284395217,0.0065263485535979,0.0019049061927944,0.9617406010627748,0.003986292798072,0.0021722208242863,0.0044792519882321,0.004259830713272,0.0119125436991453,0.1944543689489364,0.0149367270991206,0.0079532392323017,0.0044209253974258,0.0088354030624032,0.0030400217045098,0.0030467432457953,0.0039128299665256,0.0009381096354724,0.0011092660815538,0.0729010440409183,0.002585224295035,0.9161210775375366,0.0011666604084894,0.0030470507685095,0.0020091847050935,0.0021697658579796,7.094666666666667,9.7456,11.782761693333333,70.91400000000002,11.333333333333336,35.0,10.745966692414834,3.0,10.6965,5.026666666666666,1.4266666666666663,15.0,1.0,1.0,75.4,21.4,15.0,15.0,1.0,1.0,3.0,2.0,6.0,positive,6.0,0.820791
104,1554532942000578560,"Haunting. Chilling. Mesmerizing

'Awakening' is fiction that blends horror with science fiction and post-apocalypti… https://t.co/WG4TR9PDSb",2022-08-02 18:21:49+00:00,2892463432,19407,20270,3626,0,Haunting Chilling Mesmerizing Awakening is fiction that blends horror with science fiction and post apocalypti,haunting chilling mesmerizing awakening is fiction that blends horror with science fiction and post apocalypti,0.0531578947368421,0.7637894736842107,0.1830526315789474,0.3471631578947368,0.3440723919162625,0.0833624157760488,0.0606209266146546,0.2260125665680358,0.0805085393306064,0.0156695278312422,0.1156553516262456,0.0221245120720643,0.0134637365117669,0.0088416687764325,0.4060682578894652,0.0175156664887541,0.1605766975860062,0.0909896260617594,0.0774540259551845,0.0243737760465592,0.0146385681766428,0.0948235878328743,0.1179172882540641,0.0025817202708009,0.0016973964782225,0.0008419656796905,0.3033792906881947,0.0019034065159135,0.6729583192224565,0.0016064960907801,0.0157745933699372,0.0023072226536705,0.0020706714437294,7.86476206307651,9.068930106313609,9.3104025289708,70.8298548608868,10.50158252889158,35.60586461872496,8.383496145159866,3.1052631578947367,9.52534890768429,4.558941468543508,1.3910369277361898,18.05263157894737,1.0,0.9495788732611355,81.47368421052632,24.84210526315789,18.05263157894737,17.105263157894736,1.0,1.0,3.1052631578947367,1.4210526315789471,5.578947368421052,positive,10.0,0.16877618
105,1554534830150500359,"RT @SLIC1991: Today on #BookLoversDay why not visit your local library, borrow books &amp; spend some time reading for pleasure?  📚❤️📚

Whether…",2022-08-02 18:29:20+00:00,3158286210,362,782,878,30,Today on BookLoversDay why not visit your local library borrow books amp spend some time reading for pleasure Whether,today on bookloversday why not visit your local library borrow books amp spend some time reading for pleasure whether,0.0,0.829,0.171,0.5719,0.4736823737621307,0.0211718194186687,0.0119685949757695,0.2203397154808044,0.036580067127943,0.0099710365757346,0.0103751020506024,0.0148650109767913,0.0099949156865477,0.0088486345484852,0.6782052516937256,0.0158748123794794,0.0543861351907253,0.1524609178304672,0.0322918258607387,0.0160295758396387,0.010333782993257,0.0267378091812133,0.1179384589195251,0.003352896855454,0.000987142372042,0.0009528158099473,0.458038181066513,0.0020236407872289,0.5308699011802673,0.0016990524018183,0.0031926957890391,0.0021679091732949,0.0020086099393665,11.07263157894737,12.611578947368422,13.27908910526316,49.5184210526316,11.810526315789474,45.315789473684205,10.745966692414834,5.0,8.734163157894738,5.2105263157894735,1.631578947368421,19.0,1.0,1.0,99.0,31.0,19.0,19.0,1.0,1.0,5.0,2.0,5.0,positive,10.0,0.55131984
106,1554535669724319745,"DO NOT SCROLL BY - MAKE THIS YOUR NEXT READ!

THIS ⭐️⭐️⭐️⭐️⭐️ RATED NOVEL WILL HAVE YOU HOOKED....… https://t.co/6bLg5BfAPg",2022-08-02 18:32:40+00:00,2892463432,19407,20270,3626,0,DO NOT SCROLL BY MAKE THIS YOUR NEXT READ THIS RATED NOVEL WILL HAVE YOU HOOKED,do not scroll by make this your next read this rated novel will have you hooked,0.0531578947368421,0.7637894736842107,0.1830526315789474,0.3471631578947368,0.3440723919162625,0.0833624157760488,0.0606209266146546,0.2260125665680358,0.0805085393306064,0.0156695278312422,0.1156553516262456,0.0221245120720643,0.0134637365117669,0.0088416687764325,0.4060682578894652,0.0175156664887541,0.1605766975860062,0.0909896260617594,0.0774540259551845,0.0243737760465592,0.0146385681766428,0.0948235878328743,0.1179172882540641,0.0025817202708009,0.0016973964782225,0.0008419656796905,0.3033792906881947,0.0019034065159135,0.6729583192224565,0.0016064960907801,0.0157745933699372,0.0023072226536705,0.0020706714437294,7.86476206307651,9.068930106313609,9.3104025289708,70.8298548608868,10.50158252889158,35.60586461872496,8.383496145159866,3.1052631578947367,9.52534890768429,4.558941468543508,1.3910369277361898,18.05263157894737,1.0,0.9495788732611355,81.47368421052632,24.84210526315789,18.05263157894737,17.105263157894736,1.0,1.0,3.1052631578947367,1.4210526315789471,5.578947368421052,positive,10.0,0.07480286
107,1554540721742512131,"RT @SLIC1991: Today on #BookLoversDay why not visit your local library, borrow books &amp; spend some time reading for pleasure?  📚❤️📚

Whether…",2022-08-02 18:52:44+00:00,34937116,1634,740,19301,30,Today on BookLoversDay why not visit your local library borrow books amp spend some time reading for pleasure Whether,today on bookloversday why not visit your local library borrow books amp spend some time reading for pleasure whether,0.0,0.829,0.171,0.5719,0.4736823737621307,0.0211718194186687,0.0119685949757695,0.2203397154808044,0.036580067127943,0.0099710365757346,0.0103751020506024,0.0148650109767913,0.0099949156865477,0.0088486345484852,0.6782052516937256,0.0158748123794794,0.0543861351907253,0.1524609178304672,0.0322918258607387,0.0160295758396387,0.010333782993257,0.0267378091812133,0.1179384589195251,0.003352896855454,0.000987142372042,0.0009528158099473,0.458038181066513,0.0020236407872289,0.5308699011802673,0.0016990524018183,0.0031926957890391,0.0021679091732949,0.0020086099393665,11.07263157894737,12.611578947368422,13.27908910526316,49.5184210526316,11.810526315789474,45.315789473684205,10.745966692414834,5.0,8.734163157894738,5.2105263157894735,1.631578947368421,19.0,1.0,1.0,99.0,31.0,19.0,19.0,1.0,1.0,5.0,2.0,5.0,positive,10.0,0.55131984
108,1554543426636550145,"RT @SonyAngel20: #ViratKohli 
https://t.co/4XHO2orjBH

Please watch this video with 50% volume don't skip anything do like comments share
#…",2022-08-02 19:03:29+00:00,1370702330178375683,56,108,66991,6,ViratKohli Please watch this video with 50 volume don t skip anything do like comments share,viratkohli please watch this video with volume don t skip anything do like comments share,0.0,0.611,0.389,0.7184,0.0097080450505018,0.007425817195326,0.7740339040756226,0.0715896114706993,0.0060795536264777,0.0061167399398982,0.8056097626686096,0.0104564130306243,0.0031728681642562,0.009264362975955,0.0038277097046375,0.0049472698010504,0.329447478055954,0.0100676547735929,0.014954156242311,0.0035480251535773,0.6454544067382812,0.005936024710536,0.0045373160392045,0.0025321851347192,0.0016221527951808,0.0011912460305811,0.1215496137738227,0.0017345873638987,0.8677483201026917,0.00138850370422,0.0040239868685603,0.0017839423380792,0.0017711401451379,7.566666666666666,9.62,11.625965666666666,67.53000000000003,11.333333333333336,35.0,10.745966692414834,3.0,10.6965,5.0,1.4666666666666666,15.0,1.0,1.0,75.0,22.0,15.0,15.0,1.0,1.0,3.0,2.0,6.0,positive,6.0,0.821062
109,1554543428108800002,"RT @SLIC1991: Today on #BookLoversDay why not visit your local library, borrow books &amp; spend some time reading for pleasure?  📚❤️📚

Whether…",2022-08-02 19:03:29+00:00,2837304421,2416,2237,19506,30,Today on BookLoversDay why not visit your local library borrow books amp spend some time reading for pleasure Whether,today on bookloversday why not visit your local library borrow books amp spend some time reading for pleasure whether,0.0,0.829,0.171,0.5719,0.4736823737621307,0.0211718194186687,0.0119685949757695,0.2203397154808044,0.036580067127943,0.0099710365757346,0.0103751020506024,0.0148650109767913,0.0099949156865477,0.0088486345484852,0.6782052516937256,0.0158748123794794,0.0543861351907253,0.1524609178304672,0.0322918258607387,0.0160295758396387,0.010333782993257,0.0267378091812133,0.1179384589195251,0.003352896855454,0.000987142372042,0.0009528158099473,0.458038181066513,0.0020236407872289,0.5308699011802673,0.0016990524018183,0.0031926957890391,0.0021679091732949,0.0020086099393665,11.07263157894737,12.611578947368422,13.27908910526316,49.5184210526316,11.810526315789474,45.315789473684205,10.745966692414834,5.0,8.734163157894738,5.2105263157894735,1.631578947368421,19.0,1.0,1.0,99.0,31.0,19.0,19.0,1.0,1.0,5.0,2.0,5.0,positive,10.0,0.55131984
110,1554544655777386498,"RT @SonyAngel20: #ViratKohli 
https://t.co/4XHO2orjBH

Please watch this video with 50% volume don't skip anything do like comments share
#…",2022-08-02 19:08:22+00:00,1488574131604004874,532,2,4,6,ViratKohli Please watch this video with 50 volume don t skip anything do like comments share,viratkohli please watch this video with volume don t skip anything do like comments share,0.0,0.611,0.389,0.7184,0.0097080450505018,0.007425817195326,0.7740339040756226,0.0715896114706993,0.0060795536264777,0.0061167399398982,0.8056097626686096,0.0104564130306243,0.0031728681642562,0.009264362975955,0.0038277097046375,0.0049472698010504,0.329447478055954,0.0100676547735929,0.014954156242311,0.0035480251535773,0.6454544067382812,0.005936024710536,0.0045373160392045,0.0025321851347192,0.0016221527951808,0.0011912460305811,0.1215496137738227,0.0017345873638987,0.8677483201026917,0.00138850370422,0.0040239868685603,0.0017839423380792,0.0017711401451379,7.566666666666666,9.62,11.625965666666666,67.53000000000003,11.333333333333336,35.0,10.745966692414834,3.0,10.6965,5.0,1.4666666666666666,15.0,1.0,1.0,75.0,22.0,15.0,15.0,1.0,1.0,3.0,2.0,6.0,positive,6.0,0.821062
