,hashtag,retweeter,UsM_deltaDays,UsM_statusesCount,UsM_followersCount,UsM_favouritesCount,UsM_listedCount,UsM_friendscCount,UsM_normalizedUserStatusesCount,UsM_normalizedUserFollowersCount,UsM_normalizedUserFavouritesCount,UsM_normalizedUserListedCount,UsM_normalizedUserFriendsCount,is_verified,is_default,has_url,tweets_num,retweet_num,reply_num,norm_tweets,norm_retweet,norm_reply,is_followed,interaction,frequency,r_interaction,r_frequency
18060974,#EnergyPrices,1269367291,4998,11525,2875,6827,60,3573,2.305922368947579,0.5752300920368147,1.3659463785514203,0.012004801920768308,0.7148859543817527,0,0,1,361.0,364.0,275.0,0.5918032786885246,0.5967213114754099,0.45081967213114754,1.0,0.0,0.0,0.0,0.0
907910869761355777,#EnergyPrices,635822373,1395,43844,1417,119976,3,3079,31.429390681003586,1.0157706093189964,86.00430107526883,0.002150537634408602,2.207168458781362,0,1,0,55.0,527.0,418.0,1.0576923076923077,10.134615384615385,8.038461538461538,1.0,0.0,0.0,2.0,0.01904761904761905
20630100,#EnergyPrices,882336421742301184,3889,44105,16830,145723,0,18278,11.340961686808946,4.327590640267422,37.470557984057606,0.0,4.699922859346875,0,0,0,35.0,894.0,71.0,7.0,178.8,14.2,1.0,3.0,0.6,13.0,0.3023255813953488
194476904,#EnergyPrices,635822373,4936,278238,9959,257933,7,10950,56.36912479740682,2.0176256077795784,52.255470016207454,0.0014181523500810373,2.21839546191248,0,0,0,0.0,891.0,109.0,0.0,222.75,27.25,1.0,1.0,0.25,0.0,0.0
1347792909312139266,#EnergyPrices,635822373,4346,131864,5322,237128,2,5644,30.34146341463415,1.2245743212149105,54.562356189599626,0.0004601932811780948,1.2986654394845836,0,1,0,111.0,554.0,335.0,18.5,92.33333333333333,55.833333333333336,1.0,0.0,0.0,0.0,0.0
32950484,#EnergyPrices,920288187855130624,5140,47459,327132,9329,3534,13488,9.233268482490274,63.6443579766537,1.8149805447470817,0.6875486381322957,2.6241245136186766,1,0,1,119.0,416.0,465.0,9.153846153846153,32.0,35.76923076923077,0.0,0.0,0.0,3.0,0.016666666666666666
59460397,#EnergyPrices,920288187855130624,4870,26236,25194,77160,298,12127,5.387268993839836,5.173305954825462,15.843942505133471,0.06119096509240246,2.4901437371663246,1,0,1,266.0,677.0,57.0,1.4,3.5631578947368423,0.3,0.0,0.0,0.0,1.0,0.005555555555555556
1126511673794129920,#GetBackToWorkYouFatPonce,70423163,5035,270336,30135,55816,174,31076,53.69136047666336,5.985104270109235,11.085600794438927,0.03455809334657398,6.1719960278053625,0,0,1,661.0,137.0,202.0,5.508333333333334,1.1416666666666666,1.6833333333333333,1.0,0.0,0.0,18.0,0.375
41316531,#EnergyPrices,164689449,1751,142749,10241,58927,29,10206,81.52427184466019,5.848657909765848,33.65334094802969,0.01656196459166191,5.828669331810393,0,0,1,68.0,929.0,3.0,4.25,58.0625,0.1875,1.0,0.0,0.0,5.0,0.06493506493506493
4689615511,#EnergyPrices,825717050538618880,4637,405494,7324,196217,487,8056,87.44748759974121,1.5794694845805477,42.31550571490188,0.10502480051757604,1.7373301703687734,0,1,0,0.0,1000.0,0.0,0.0,58.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0
