,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,text,created_at,user_id,followers_count,friends_count,favourites_count,retweet_count,grammartext,clean_text,user_neg_mean,user_neu_mean,user_pos_mean,user_comp_mean,user_arts_&_culture_mean,user_business_&_entrepreneurs_mean,user_celebrity_&_pop_culture_mean,user_diaries_&_daily_life_mean,user_family_mean,user_fashion_&_style_mean,user_film_tv_&_video_mean,user_fitness_&_health_mean,user_food_&_dining_mean,user_gaming_mean,user_learning_&_educational_mean,user_music_mean,user_news_&_social_concern_mean,user_other_hobbies_mean,user_relationships_mean,user_science_&_technology_mean,user_sports_mean,user_travel_&_adventure_mean,user_youth_&_student_life_mean,user_hateful_mean,user_targeted_mean,user_aggressive_mean,user_joy_mean,user_sadness_mean,user_others_mean,user_anger_mean,user_surprise_mean,user_disgust_mean,user_fear_mean,user_Kincaid_mean,user_ARI_mean,user_Coleman-Liau_mean,user_FleschReadingEase_mean,user_GunningFogIndex_mean,user_LIX_mean,user_SMOGIndex_mean,user_RIX_mean,user_DaleChallIndex_mean,user_characters_per_word_mean,user_syll_per_word_mean,user_words_per_sentence_mean,user_sentences_per_paragraph_mean,user_type_token_ratio_mean,user_characters_mean,user_syllables_mean,user_words_mean,user_wordtypes_mean,user_sentences_mean,user_paragraphs_mean,user_long_words_mean,user_complex_words_mean,user_complex_words_dc_mean,user_sentiment_mode,user_topic_mode,politeness,cardiff_tokens,offensive,irony,emoji,gender,tweet_grammar,tweet_subjectivity
1565,1565,1565,1565,1556622040072916994,RT @Sports_hub254: Do you wish to get more clients or get known by many people for your business or business  try robisearch they do good m…,2022-08-08 12:43:09+00:00,1552158573320347649,1100,158,1241,11,Do you wish to get more clients or get known by many people for your business or business try robisearch they do good m,do you wish to get more clients or get known by many people for your business or business try robisearch they do good m,0.041,0.741,0.218,0.4994999999999999,0.0192970298230648,0.9382106959819794,0.0225388742983341,0.0596780851483345,0.0131018669344484,0.0214447565376758,0.0621127616614103,0.0084249628707766,0.0236405581235885,0.0168489553034305,0.0526656806468963,0.0124829169362783,0.0366374477744102,0.1420538872480392,0.0140401730313897,0.2802620977163315,0.0217880625277757,0.0718474453315138,0.0105270324274897,0.0253122149454241,0.0014072415419369,0.0061223071521565,0.0263112839311361,0.0014023329131305,0.963418185710907,0.0015262150554917,0.0034119770862162,0.0019631569157354,0.0019668440218083,10.69,11.236000000000002,9.890426933333332,57.60500000000002,17.3,47.833333333333336,14.451620422751938,5.5,9.267325,4.6,1.5,22.0,1.0,0.8916666666666666,100.0,32.5,22.0,19.5,1.0,1.0,5.5,4.5,6.0,positive,1.0,0.8473085,"{'input_ids': tensor([[    0, 13963,   787, 10554,  1215, 31002, 30959,    35,  1832,    47,
          2813,     7,   120,    55,  2539,    50,   120,   684,    30,   171,
            82,    13,   110,   265,    50,   265,  1437,   860, 16785,   354,
         48114,    51,   109,   205,   475,  1174,     2]], device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], device='cuda:0')}",0,0.0,4.0,0,2,0.5333333333333333
1566,1566,1566,1566,1556622040446242818,"Facts ‼️
Dr WILLIAM RUTO will win, ✔️
Raila amolo odinga will never see state House even for the last try that he's… https://t.co/fD9Xd5UNDP",2022-08-08 12:43:09+00:00,1247206937353236481,960,13,6555,0,Facts Dr WILLIAM RUTO will win Raila amolo odinga will never see state House even for the last try that he s,facts dr william ruto will win raila amolo odinga will never see state house even for the last try that he s,0.0,0.8366,0.1634,0.41528,0.0063667259644716,0.0051793322898447,0.0729015622287988,0.0633076630532741,0.0018020778195932,0.0011664822697639,0.0254613103345036,0.0017663513775914,0.0008979712147265,0.0022495253244414,0.0026561763137578,0.0043589260429143,0.8026214092969894,0.0280991829931736,0.0034689353313297,0.0021757760783657,0.1952670468017459,0.0018901640549302,0.0016360929235816,0.0302116065239345,0.0010426441701575,0.0059130050927817,0.0127554904669523,0.0013368697138503,0.9734177589416504,0.0017630596645176,0.0030697850044816,0.005816723126918,0.0018402774119749,9.043822843822849,7.945381818181818,8.350309166620047,60.85796503496506,13.535011655011656,35.01293706293707,11.98947373731518,2.8,11.19484902097902,4.410909090909091,1.519137529137529,17.2,1.0,0.9238578088578088,75.2,26.2,17.2,16.0,1.0,1.0,2.8,3.0,7.4,positive,12.0,0.1696592,"{'input_ids': tensor([[    0,   597, 19170,    44,  4394, 12605, 50118, 14043, 18342,   100,
          2620,   248,  6972,   673,    40,   339,     6, 45970, 12605, 50118,
           500, 31692,   524,  5675,  1021, 11303,   102,    40,   393,   192,
           194,   446,   190,    13,     5,    94,   860,    14,    37,    18,
          1174,  1205,   640,    90,     4,   876,    73,   506,   495,   466,
          1000,   417,   245,  4154,  5174,     2]], device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1]], device='cuda:0')}",0,0.0,0.0,1,7,0.23333333333333334
1567,1567,1567,1567,1556622054467805191,#voteDePerno #ElectDePerno Michigan creeps suing Matt #VoteThemAllOut2022  Lawfare Lies Attacking Matt.  Wake up!  #VoteThemOut,2022-08-08 12:43:13+00:00,28878869,721,1501,19656,0,voteDePerno ElectDePerno Michigan creeps suing Matt VoteThemAllOut2022 Lawfare Lies Attacking Matt Wake up VoteThemOut,votedeperno electdeperno michigan creeps suing matt votethemallout2022 lawfare lies attacking matt wake up votethemout,0.418,0.582,0.0,-0.7845,0.0051366374827921,0.0057679335586726,0.0203739535063505,0.0225835274904966,0.0013612994225695,0.00097377988277,0.0119782416149973,0.0020136241801083,0.0006051943055354,0.0011645188787952,0.0033386661671102,0.0039171334356069,0.9764772057533264,0.0183331556618213,0.0013255935627967,0.0030964186880737,0.0026120450347661,0.0012991317780688,0.0013737940462306,0.8361559907919915,0.0141557395485714,0.3792952829641106,0.0022127784322947,0.0016911746934056,0.0023025684058666,0.9825814962387084,0.0024458072148263,0.0068122143857181,0.0019539501518011,18.52714285714286,20.895000000000003,26.184701357142856,-12.832142857142818,22.742857142857144,64.0,16.41640786499874,7.0,17.865185714285715,7.5,2.4285714285714284,14.0,1.0,0.9285714285714286,105.0,34.0,14.0,13.0,1.0,1.0,7.0,6.0,12.0,negative,12.0,0.12287954,"{'input_ids': tensor([[    0, 10431, 28465, 13365,   510, 31564,   849, 31824, 13365,   510,
         31564,  2293, 43065, 15449,  2150,   849, 39992,   133,   119,  3684,
         14944,   844,  2036,  1437,  2589, 17825, 24531,  7279,  7361,  2150,
             4,  1437, 11601,    62,   328,  1437,   849, 39992,   133,   119,
         14944,     2]], device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]],
       device='cuda:0')}",0,1.0,11.0,1,6,0.0
1568,1568,1568,1568,1556622059194748930,RT @elena19700831: These are the Republican senators up for re-election in Nov. Everyone of them voted NO on lowering prescription prices.…,2022-08-08 12:43:14+00:00,236506960,8511,8223,158893,25,These are the Republican senators up for re election in Nov Everyone of them voted NO on lowering prescription prices,these are the republican senators up for re election in nov everyone of them voted no on lowering prescription prices,0.0945,0.6835,0.222,0.0,0.0073072466766461,0.0523723969236016,0.0182266035117208,0.0338280387222766,0.0026386290555819,0.0014116779784671,0.01273645600304,0.0129609362920746,0.0033002791460603,0.0019317845581099,0.0098031547386199,0.0055179262999445,0.9879212081432344,0.0179326361976563,0.0019209748134016,0.0236305641010403,0.0023094252683222,0.0060494894278235,0.0047829438117332,0.4187776831893716,0.0013208769522607,0.1308622963671223,0.0065872145351022,0.0038040523650124,0.9529528319835664,0.0064899057033471,0.0019682255806401,0.0249897907488048,0.0032080023083835,15.54,12.3735,14.897914350000004,5.912500000000037,23.0,57.5,14.451620422751938,4.5,10.96725,5.85,2.225,12.5,1.0,1.0,66.0,23.5,12.5,12.5,1.0,1.0,4.5,4.5,5.5,negative,12.0,0.29105628,"{'input_ids': tensor([[    0, 13963,   787,   523,  4242,  1646,  5987,   398,  2983,    35,
          1216,    32,     5,  1172,  7028,    62,    13,   769,    12,  6414,
            11,  1442,     4,  7632,     9,   106,  2763,  8228,    15, 14565,
          9243,   850,     4,  1174,     2]], device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], device='cuda:0')}",0,1.0,11.0,1,4,0.0
1569,1569,1569,1569,1556622060159377408,"So #BBNaijaSeason7 are they showing porn or what eeii 🤔

#BBNaija  #BBNaijaLevelUp #mercyosaro22 Kofi Akufo-Addo ew… https://t.co/He36DquKF6",2022-08-08 12:43:14+00:00,1462347535713030154,320,829,93,1,So BBNaijaSeason7 are they showing porn or what eeii BBNaija BBNaijaLevelUp mercyosaro22 Kofi Akufo Addo ew,so bbnaijaseason7 are they showing porn or what eeii bbnaija bbnaijalevelup mercyosaro22 kofi akufo addo ew,0.0,1.0,0.0,0.0,0.0195834785699844,0.0184585750102996,0.5032856464385986,0.0476794503629207,0.0024145608767867,0.0080066407099366,0.9177832007408142,0.00210293661803,0.0013866163790225,0.005283105187118,0.0034500311594456,0.0057506011798977,0.1273744404315948,0.0326425693929195,0.0067372983321547,0.006082443986088,0.0457009859383106,0.0021660185884684,0.002223955001682,0.0318002506112491,0.0011456537088826,0.0054848754067391,0.0011343570658937,0.0014347955584526,0.017489094287157,0.0098788263276219,0.002425089245662,0.96553373336792,0.0021040986757725,15.725000000000003,13.652499999999996,16.159134250000005,10.820000000000032,18.9,47.25,15.24744871391589,5.0,15.285725,5.75,2.125,16.0,1.0,1.0,92.0,34.0,16.0,16.0,1.0,1.0,5.0,5.0,11.0,neutral,6.0,0.026603576,"{'input_ids': tensor([[    0,  2847,   849,  7405,   487,  1439,  1910, 37052,   406,    32,
            51,  2018, 13971,    50,    99,   364,   242,  4132,  8103, 10470,
         10674, 50118, 50118, 10431,  7405,   487,  1439,  1910, 50141,   849,
          7405,   487,  1439,  1910, 38809, 10926,   849,  2089,  4469,   366,
          5191,  2036,   229, 19215,  3773,  2951,   139,    12, 20763,   139,
           364,   605,  1174,  1205,   640,    90,     4,   876,    73,   894,
          3367,   495,  2253,   530,   597,   401,     2]], device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]],
       device='cuda:0')}",0,0.0,2.0,1,8,0.0
1570,1570,1570,1570,1556622074726301699,"Bill @GregAbbott_TX 

#VoteThemOut #NeverGOPAgain

https://t.co/sSxRshjsBg",2022-08-08 12:43:17+00:00,1315444851404668929,3271,4834,26242,0,Bill TX VoteThemOut NeverGOPAgain,bill tx votethemout nevergopagain,0.113,0.6595,0.2275,-0.0131499999999999,0.0061703962273895,0.0075446976115927,0.0399453910067677,0.0223780181258916,0.0014972896897234,0.0009797125821933,0.0172031726688146,0.0017000223742797,0.0007024422229733,0.0011758758919313,0.0030972677050158,0.0081192058278247,0.9633727073669434,0.0179089605808258,0.0017137739341706,0.0025932183489203,0.0043637629132717,0.0014777757460251,0.0013753632083535,0.5779811690575631,0.0064206700422354,0.2153064766567947,0.003715521947015,0.0038240341236814,0.3923067022114992,0.2233942029997706,0.0017692500259727,0.3725622072815895,0.0024280479410663,19.0,17.395000000000003,23.120304500000003,-28.689999999999976,24.8,62.0,13.581187278706786,4.0,13.85245,7.5,2.7,7.0,1.0,1.0,52.5,19.5,7.0,7.0,1.0,1.0,4.0,4.0,4.0,positive,12.0,0.3176707,"{'input_ids': tensor([[    0, 19993,   787, 25302, 13112, 33840,  1215, 30200,  1437, 50118,
         50118, 10431, 39992,   133,   119, 14944,   849, 22491, 43070, 34790,
         50118, 50118, 13082,   640,    90,     4,   876,    73,    29,   104,
          1178,   500,  1193, 21978,   387,   571,     2]], device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], device='cuda:0')}",0,0.0,11.0,1,4,0.0
1571,1571,1571,1571,1556622102152839168,"RT @OlaoluwaThunder: MALLAM EL RUFAI telling nigerians not to vote for apc again; if you all want a better future. 
#EmiLokan 
Arise TV Nas…",2022-08-08 12:43:24+00:00,390173463,536,1794,5869,34,MALLAM EL RUFAI telling nigerians not to vote for apc again if you all want a better future EmiLokan Arise TV Nas,mallam el rufai telling nigerians not to vote for apc again if you all want a better future emilokan arise tv nas,0.0,0.819,0.181,0.4939,0.0069824941456317,0.0096264891326427,0.0237762872129678,0.0368868336081504,0.0033995220437645,0.0011102468706667,0.0204701591283082,0.0018020595889538,0.0012986591318622,0.0018558998126536,0.0065887039527297,0.0039365645498037,0.987329602241516,0.0139244655147194,0.0027215352747589,0.0031609612051397,0.0211706478148698,0.0030031392816454,0.0038862370420247,0.0304507809644376,2.5550884239358435e-05,0.0068425504710942,0.0116093829274177,0.001448072027415,0.9790893197059632,0.0012818952091038,0.0018091277452185,0.0029459446668624,0.0018162085907533,11.22636363636364,9.266363636363636,7.44278745454546,53.75954545454549,12.436363636363636,35.63636363636364,10.745966692414834,3.0,11.904972727272728,4.181818181818182,1.5454545454545454,22.0,1.0,1.0,92.0,34.0,22.0,22.0,1.0,1.0,3.0,2.0,10.0,positive,12.0,0.8177943,"{'input_ids': tensor([[    0, 13963,   787,   673,  2560,  1168,   257,  2739, 43032,    35,
           256,  7981,  2620, 17678, 40114,  5944,   100,  2758,   295, 10168,
          2071,    45,     7,   900,    13,  6256,   438,   456,   131,   114,
            47,    70,   236,    10,   357,   499,     4,  1437, 50118, 10431,
         16750,   118,   574,  1638,   260,  1437, 50118,  8138,  1496,  1012,
          4417,  1174,     2]], device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1]], device='cuda:0')}",0,1.0,2.0,1,7,0.3125
1572,1572,1572,1572,1556622141025665024,"RT @NewsSheriff: Innoson Places Man who Prophesied in 1979 that He'll Be Making Vehicles on Lifetime Salary, Gifts Him New Car.

National T…",2022-08-08 12:43:33+00:00,1315036746854395905,130,341,259,11,Innoson Places Man who Prophesied in 1979 that He ll Be Making Vehicles on Lifetime Salary Gifts Him New Car National T,innoson places man who prophesied in that he ll be making vehicles on lifetime salary gifts him new car national t,0.0,1.0,0.0,0.0,0.0266333147883415,0.8047935366630554,0.0582105331122875,0.1332391798496246,0.012208436615765,0.0128760868683457,0.0594849251210689,0.0019567236304283,0.0076173916459083,0.0057077039964497,0.0329627878963947,0.0091974129900336,0.1693543344736099,0.1482154875993728,0.0153193837031722,0.1006749272346496,0.005074665416032,0.1478025615215301,0.0093415202572941,0.0270706220483218,0.0006564013222679,0.0061674452141344,0.0314254648983478,0.0010638579260557,0.9600529670715332,0.001017871662043,0.0029715567361563,0.0015741450479254,0.0018941233865916,10.019047619047624,10.152857142857144,9.109610952380956,60.63428571428573,19.82857142857143,44.80952380952381,16.41640786499874,5.0,12.197147619047618,4.476190476190476,1.4761904761904765,21.0,1.0,1.0,94.0,31.0,21.0,21.0,1.0,1.0,5.0,6.0,10.0,neutral,1.0,0.11583535,"{'input_ids': tensor([[    0, 13963,   787,  5532, 31722,  4822,    35,  9548,   366,   261,
         28540,  1554,    54, 13695,  5065,  2550,    11, 12330,    14,    91,
           581,  1456, 11102, 23881,    15, 24606, 39667,     6, 39407, 14003,
           188,  1653,     4, 50118, 50118, 18285,   255,  1174,     2]],
       device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], device='cuda:0')}",0,1.0,11.0,1,2,0.45454545454545453
1573,1573,1573,1573,1556622188224167937,RT @RichuJay_: With Robisearch Limited you can now easily reach out to your clients online. They provide marketing solutions to any busines…,2022-08-08 12:43:44+00:00,1541512474268147718,115,74,1827,6,With Robisearch Limited you can now easily reach out to your clients online They provide marketing solutions to any busines,with robisearch limited you can now easily reach out to your clients online they provide marketing solutions to any busines,0.0273333333333333,0.7893333333333333,0.1833333333333333,0.4669666666666667,0.0188670884817838,0.9461236794789633,0.0236988713343938,0.0599375541011492,0.0141651087130109,0.0231176366408665,0.0599068763355414,0.0090975817292928,0.0223724034925301,0.01697012471656,0.0531978110472361,0.0108180503981808,0.0371044923861821,0.1432110369205474,0.0155099164694547,0.2328702509403228,0.0246421669920285,0.0540452518810828,0.0107572190463542,0.0256922814016973,0.0013339953351591,0.0060275156271129,0.0234461911022663,0.0013804662739858,0.9658374786376952,0.0015267681640883,0.0037041787678996,0.0020294244168326,0.0020754925984268,9.879420289855076,10.460666666666668,8.737683462801934,64.01014492753625,16.339130434782607,45.35265700483092,13.796691275336338,5.0,8.457171739130436,4.4,1.420289855072464,22.33333333333333,1.0,0.8698067632850242,97.33333333333331,31.33333333333333,22.33333333333333,19.33333333333333,1.0,1.0,5.0,4.0,5.0,positive,1.0,1.0045018,"{'input_ids': tensor([[    0, 13963,   787, 28295,   257, 27918,  1215,    35,   590,  3005,
           354, 48114,  5266,    47,    64,   122,  2773,  1338,    66,     7,
           110,  2539,   804,     4,   252,   694,  2474,  2643,     7,   143,
          2353,  3141,  1174,     2]], device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1]], device='cuda:0')}",0,0.0,4.0,0,3,0.48809523809523814
1574,1574,1574,1574,1556622258264805377,@marcorubio Your talking points are out of touch. All those things will take inflation. #VoteThemOut,2022-08-08 12:44:01+00:00,28428469,132,389,917,0,Your talking points are out of touch All those things will take inflation VoteThemOut,your talking points are out of touch all those things will take inflation votethemout,0.0,1.0,0.0,0.0,0.0031268575694411,0.3639376759529114,0.0230463128536939,0.031190101057291,0.0018775166245177,0.002264505252242,0.01632896438241,0.0028211395256221,0.002601747168228,0.0025589300785213,0.0082753067836165,0.0049688559956848,0.978609561920166,0.0243285782635211,0.0023647893685847,0.0383948870003223,0.0048482343554496,0.0061782784759998,0.0040258150547742,0.0526749539142286,0.0013928230824395,0.0056806342896491,0.0007667542085982,0.0013983919052407,0.00515271211043,0.0225798282772302,0.0013050131965428,0.9673164486885072,0.0014808439882472,6.727142857142859,9.792857142857144,12.325052571428577,71.76785714285717,11.314285714285717,35.42857142857143,10.745966692414834,3.0,9.970185714285716,5.142857142857143,1.4285714285714286,14.0,1.0,1.0,72.0,20.0,14.0,14.0,1.0,1.0,3.0,2.0,5.0,neutral,12.0,0.59218746,"{'input_ids': tensor([[    0,  1039,  3916,  7215,  1792,  1020,  2486,  1686,   332,    32,
            66,     9,  2842,     4,   404,   167,   383,    40,   185,  2680,
             4,   849, 39992,   133,   119, 14944,     2]], device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1]], device='cuda:0')}",0,0.0,11.0,1,2,0.0
1575,1575,1575,1575,1556622296835448833,RT @ObidientsYouth: At the mention of OBidients!!! Hear what happened next.. The Obidient wave will so sweep off APC and PDP like kilode!…,2022-08-08 12:44:10+00:00,2296281345,4218,1745,2,142,At the mention of OBidients Hear what happened next The Obidient wave will so sweep off APC and PDP like kilode,at the mention of obidients hear what happened next the obidient wave will so sweep off apc and pdp like kilode,0.0,0.854,0.146,0.42755,0.0053452275460585,0.0068248724564909,0.0197608023881912,0.0359061900526285,0.0025611803284846,0.0008778974588494,0.0160403233021497,0.0024104916956275,0.0009753423510119,0.0015383120626211,0.0045196379069238,0.003826136002317,0.986101895570755,0.0118512199260294,0.0020774419535882,0.0029869241407141,0.0131306138355284,0.0022551396396011,0.0026082895928993,0.0293535139364933,0.0002082702033668,0.0066439177595496,0.0151092866435647,0.0011070489708799,0.9743142426013948,0.0013718427508138,0.0038682849262841,0.0023855633335188,0.0018437057733535,9.779848484848486,9.373181818181818,7.8562098463203505,63.23977272727276,13.275324675324676,37.84199134199135,11.616399836459989,3.5,10.92320303030303,4.257575757575758,1.4393939393939394,21.5,1.0,0.9761904761904762,91.5,31.0,21.5,21.0,1.0,1.0,3.5,2.5,8.5,positive,12.0,0.1939386,"{'input_ids': tensor([[    0, 13963,   787, 24567,   808, 20676,   975, 15617,    35,   497,
             5,  4521,     9, 28214,   808, 20676, 16506, 16321,    99,  1102,
           220,  7586,    20,  5816,   808,  4843,  4605,    40,    98,  9808,
           160,  1480,   347,     8,   221,  5174,   101, 12868,  4636,   328,
          1174,     2]], device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]],
       device='cuda:0')}",0,1.0,2.0,0,6,0.0
1576,1576,1576,1576,1556622302418272261,RT @AyoJohn54990900: More trouble for APC and PDP as ObiDents hit the street again... #VoteThemOut #EmiLokan #peterobicampaignfund https://…,2022-08-08 12:44:12+00:00,3290103554,99,781,3201,48,More trouble for APC and PDP as ObiDents hit the street again VoteThemOut EmiLokan peterobicampaignfund,more trouble for apc and pdp as obidents hit the street again votethemout emilokan peterobicampaignfund,0.1694999999999999,0.8305,0.0,-0.54125,0.0036976156989112,0.0059729740023612,0.0262492205947637,0.0189222898334264,0.0018724662950262,0.00093501797528,0.0091134896501898,0.0031707570888102,0.0009345314174424,0.0011336695170029,0.003874264890328,0.004444585298188,0.9841970503330232,0.0089190262369811,0.0013580694794654,0.0033864498836919,0.0072448691353201,0.0018013044027611,0.0020165187888778,0.0253213343180061,0.0006383474101312,0.0097197047422125,0.0058872599620372,0.0021104214247316,0.8694767355918884,0.0055365346488542,0.002031440497376,0.1121345777064561,0.0028230459429323,12.204927536231889,12.48691304347826,13.051240039130438,41.40043478260871,16.411594202898552,46.53623188405797,13.954451150103322,5.0,10.48298695652174,5.184057971014493,1.727536231884058,19.0,1.0,0.9565217391304348,95.5,32.0,19.0,18.0,1.0,1.0,5.0,4.0,7.0,negative,12.0,0.15337168,"{'input_ids': tensor([[    0, 13963,   787,   250,  9839, 10567,  4283,  2831,  3546,   612,
            35,   901,  3605,    13,  1480,   347,     8,   221,  5174,    25,
         27954,   495,  4189,   478,     5,  2014,   456,   734,   849, 39992,
           133,   119, 14944,   849, 16750,   118,   574,  1638,   260,   849,
           642,  5906, 30059,  3914, 26483, 13858,  1205,   640,  1174,     2]],
       device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1]], device='cuda:0')}",0,0.0,2.0,1,7,0.35
1577,1577,1577,1577,1556622320017571843,🚨BECAUSE DESANTIS IS AN AUTHORITARIAN WANNABE 🚨#VoteThemOut https://t.co/c4EWVsQVnU,2022-08-08 12:44:16+00:00,2153440387,1689,1675,56548,1,BECAUSE DESANTIS IS AN AUTHORITARIAN WANNABE VoteThemOut,because desantis is an authoritarian wannabe votethemout,0.0,1.0,0.0,0.0,0.0038605530280619,0.0069480673409998,0.0144674135372042,0.0133208222687244,0.0011839860817417,0.0007895834278315,0.0102391308173537,0.0018946770578622,0.0008290908881463,0.0010345327900722,0.0042422297410666,0.0045372424647212,0.9772886633872986,0.0102161206305027,0.0008781013893894,0.0050159567035734,0.0036801747046411,0.0018791838083416,0.001651894650422,0.0374784479802285,0.0002372279790714,0.0052140312023878,0.0048412033356726,0.0017588342307135,0.1099706813693046,0.5170906186103821,0.001830659690313,0.3613234162330627,0.0031845578923821,19.16857142857143,15.712857142857146,21.97137742857143,-29.898571428571422,19.942857142857143,78.42857142857143,12.486832980505138,5.0,13.006557142857144,7.142857142857143,2.7142857142857144,7.0,1.0,1.0,50.0,19.0,7.0,7.0,1.0,1.0,5.0,3.0,4.0,neutral,12.0,0.2323788,"{'input_ids': tensor([[    0,  6569, 15113, 11423,   387, 38678, 27291, 24566, 11088,  1729,
          3703,  5102, 44375,  2068,  2747, 10296,   305,  1889,  4444,  8827,
          8103, 15113, 11423, 10431, 39992,   133,   119, 14944,  1205,   640,
            90,     4,   876,    73,   438,   306, 15251, 13436,  1864,   846,
           282,   791,     2]], device='cuda:0'), 'attention_mask': tensor([[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
         1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]],
       device='cuda:0')}",0,0.0,11.0,1,3,0.0
